"","NETWORTH","YEAR","name","gender","source_id","sector_id","age","Forbesscore","WGT","avg_cpi","adj_value","base_year","pct_increase","CPI","NETWORTH_2019"
"180",3200000000,2014,"Peter Kellogg","M","investments","Finance and Investments",78,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,3440860215.05376
"181",3200000000,2014,"Thomas Pritzker","M","hotels, investments","Finance and Investments",70,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,3440860215.05376
"182",3200000000,2014,"Evan Williams","M","Twitter","Technology",48,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,3440860215.05376
"183",3100000000,2014,"Ray Davis","M","pipelines","Energy",79,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,3333333333.33333
"184",3100000000,2014,"Edward DeBartolo, Jr.","M","shopping centers","Real Estate",74,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,3333333333.33333
"185",3100000000,2014,"Stanley Druckenmiller","M","hedge funds","Investments",67,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,3333333333.33333
"186",3100000000,2014,"Amos Hostetter, Jr.","M","cable television","Media",84,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,3333333333.33333
"187",3100000000,2014,"Randal Kirk","M","pharmaceuticals","Health care",66,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,3333333333.33333
"188",3100000000,2014,"Edward Lampert","M","Sears","Investments",58,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,3333333333.33333
"189",3100000000,2014,"Jorge Perez","M","condos","Real Estate",71,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,3333333333.33333
"190",3000000000,2014,"Robert Bass","M","oil, investments","Energy",72,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,3225806451.6129
"191",3000000000,2014,"George Bishop","M","oil & gas","Energy",84,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,3225806451.6129
"192",3000000000,2014,"Andrew & Peggy Cherng",NA,"restaurants","Food and Beverage",NA,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,3225806451.6129
"193",3000000000,2014,"William Conway, Jr.","M","private equity","Investments",71,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,3225806451.6129
"194",3000000000,2014,"Daniel D'Aniello","M","private equity","Investments",74,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,3225806451.6129
"195",3000000000,2014,"John Fisher","M","Gap","Fashion & Retail",59,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,3225806451.6129
"196",3000000000,2014,"Tom Gores","M","private equity","Investments",56,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,3225806451.6129
"197",3000000000,2014,"Jeff Greene","M","real estate, investments","Real Estate",66,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,3225806451.6129
"198",3000000000,2014,"James Jannard","M","sunglasses","Fashion and Retail",71,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,3225806451.6129
"199",3000000000,2014,"Travis Kalanick","M","ride-sharing service","Technology",44,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,3225806451.6129
"200",3000000000,2014,"James Leprino","M","cheese","Food and Beverage",83,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,3225806451.6129
"201",3000000000,2014,"Mary Alice Dorrance Malone","F","Campbell Soup","Food and Beverage",71,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,3225806451.6129
"202",3000000000,2014,"Bernard Marcus","M","Home Depot","Fashion and Retail",91,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,3225806451.6129
"203",3000000000,2014,"David Murdock","M","Dole, real estate","Food and Beverage",97,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,3225806451.6129
"204",3000000000,2014,"Sean Parker","M","Facebook","Technology",41,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,3225806451.6129
"205",3000000000,2014,"Kevin Plank","M","Under Armour","Fashion and Retail",48,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,3225806451.6129
"206",3000000000,2014,"Robert Rich, Jr.","M","frozen foods","Food and Beverage",80,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,3225806451.6129
"207",3000000000,2014,"David Rockefeller, Sr.","M","oil, banking","Finance and Investments",105,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,3225806451.6129
"208",3000000000,2014,"Wilbur Ross, Jr.","M","investments","Investments",83,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,3225806451.6129
"209",3000000000,2014,"David Rubenstein","M","private equity","Investments",71,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,3225806451.6129
"210",3000000000,2014,"Warren Stephens","M","investment banking","Finance and Investments",63,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,3225806451.6129
"211",3000000000,2014,"Jeff Sutton","M","real estate","Real Estate",61,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,3225806451.6129
"212",3000000000,2014,"Joan Tisch","F","diversified","Investments",95,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,3225806451.6129
"213",3000000000,2014,"Oprah Winfrey","F","Television","Media",67,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,3225806451.6129
"214",2900000000,2014,"John Arnold","M","hedge funds","Investments",46,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,3118279569.89247
"215",2900000000,2014,"Min Kao","M","navigation equipment","Manufacturing",72,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,3118279569.89247
"216",2900000000,2014,"Leandro Rizzuto","M","consumer products","Manufacturing",82,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,3118279569.89247
"217",2900000000,2014,"Walter Scott, Jr.","M","utilities, telecom","Technology",89,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,3118279569.89247
"218",2900000000,2014,"Alfred Taubman","M","real estate","Real Estate",97,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,3118279569.89247
"219",2800000000,2014,"Neil Bluhm","M","real estate","Real Estate",83,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,3010752688.17204
"220",2800000000,2014,"John Paul DeJoria","M","hair products, tequila","Fashion and Retail",77,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,3010752688.17204
"221",2800000000,2014,"Timothy Headington","M","oil & gas, investments","Energy",70,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,3010752688.17204
"222",2800000000,2014,"W. Herbert Hunt","M","oil, real estate","Energy",91,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,3010752688.17204
"223",2800000000,2014,"Robert Pera","M","technology","Technology",42,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,3010752688.17204
"224",2800000000,2014,"Donald Sterling","M","real estate","Real Estate",85,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,3010752688.17204
"225",2700000000,2014,"Mark Cuban","M","online media","Media",62,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2903225806.45161
"226",2700000000,2014,"Jack Dangermond","M","mapping software","Technology",75,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2903225806.45161
"227",2700000000,2014,"Jack Dorsey","M","Twitter","Technology",44,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2903225806.45161
"228",2700000000,2014,"Ken Fisher","M","money management","Investments",70,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2903225806.45161
"229",2700000000,2014,"Clayton Mathile","M","pet food","Food and Beverage",80,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2903225806.45161
"230",2700000000,2014,"A. Jerrold Perenchio","M","television, Univision","Media",90,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2903225806.45161
"231",2700000000,2014,"Richard Rainwater","M","real estate, energy, insurance","Investments",76,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2903225806.45161
"232",2700000000,2014,"Gary Rollins","M","Rollins Inc.","Service",76,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2903225806.45161
"233",2700000000,2014,"Randall Rollins","M","Rollins Inc.","Service",89,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2903225806.45161
"234",2700000000,2014,"Michael Rubin","M","online retailing","Fashion and Retail",48,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2903225806.45161
"235",2600000000,2014,"Stephen Bisciotti","M","outsourcing, football","Sports",60,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2795698924.73118
"236",2600000000,2014,"David Bonderman","M","private equity","Investments",78,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2795698924.73118
"237",2600000000,2014,"Peter Buck","M","Subway Restaurants","Food and Beverage",90,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2795698924.73118
"238",2600000000,2014,"Ron Burkle","M","supermarkets, investments","Finance and Investments",68,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2795698924.73118
"239",2600000000,2014,"Austen Cargill, II.","M","Cargill Inc.","Food and Beverage",69,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2795698924.73118
"240",2600000000,2014,"James Cargill, II.","M","Cargill Inc.","Food and Beverage",71,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2795698924.73118
"241",2600000000,2014,"Fred DeLuca","M","Subway Restaurants","Food and Beverage",73,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2795698924.73118
"242",2600000000,2014,"Joshua Harris","M","private equity","Investments",56,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2795698924.73118
"243",2600000000,2014,"H. Wayne Huizenga","M","investments","Investments",83,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2795698924.73118
"244",2600000000,2014,"Marianne Liebmann","F","Cargill, Inc.","Food and Beverage",67,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2795698924.73118
"245",2600000000,2014,"Bernard Saul, II.","M","banking, real estate","Finance and Investments",88,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2795698924.73118
"246",2600000000,2014,"Richard Schulze","M","Best Buy","Fashion and Retail",80,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2795698924.73118
"247",2600000000,2014,"Harry Stine","M","agriculture","Food and Beverage",79,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2795698924.73118
"248",2600000000,2014,"William Wrigley, Jr.","M","chewing gum","Food and Beverage",57,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2795698924.73118
"249",2500000000,2014,"Bharat Desai","M","Outsourcing","Technology",68,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2688172043.01075
"250",2500000000,2014,"Victor Fung","M","trading company","Logistics",75,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2688172043.01075
"251",2500000000,2014,"Henry Hillman","M","investments","Investments",102,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2688172043.01075
"252",2500000000,2014,"Rodney Lewis","M","natural gas","Energy",67,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2688172043.01075
"253",2500000000,2014,"Michael Milken","M","investments","Investments",74,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2688172043.01075
"254",2500000000,2014,"Michael Moritz","M","venture capital","Investments",66,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2688172043.01075
"255",2500000000,2014,"Jean (Gigi) Pritzker","F","hotels, investments","Service",59,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2688172043.01075
"256",2500000000,2014,"Penny Pritzker","F","hotels, investments","Investments",61,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2688172043.01075
"257",2500000000,2014,"Marc Rowan","M","private equity","Investments",59,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2688172043.01075
"258",2500000000,2014,"Phillip Ruffin","M","casinos, real estate","Diversified",85,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2688172043.01075
"259",2500000000,2014,"Romesh T. Wadhwani","M","software","Technology",73,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2688172043.01075
"260",2500000000,2014,"Russ Weiner","M","energy drinks","Food and Beverage",51,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2688172043.01075
"261",2400000000,2014,"Barry Diller","M","online media","Media",79,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2580645161.29032
"262",2400000000,2014,"Judy Faulkner","F","health IT","Health care",77,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2580645161.29032
"263",2400000000,2014,"Tilman Fertitta","M","restaurants, casinos","Food and Beverage",63,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2580645161.29032
"264",2400000000,2014,"Joseph Grendys","M","Meat Processing","Food and Beverage",59,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2580645161.29032
"265",2400000000,2014,"B. Wayne Hughes","M","self storage","Service",87,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2580645161.29032
"266",2400000000,2014,"John Kapoor","M","healthcare","Health care",77,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2580645161.29032
"267",2400000000,2014,"Kenneth Langone","M","investments","Investments",85,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2580645161.29032
"268",2400000000,2014,"Robert McNair","M","energy, sports","Sports",84,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2580645161.29032
"269",2400000000,2014,"Patrick Ryan","M","insurance","Finance",83,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2580645161.29032
"270",2400000000,2014,"Elaine Wynn","F","casinos, hotels","Gaming",77,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2580645161.29032
"271",2400000000,2014,"Mortimer Zuckerman","M","real estate, media","Real Estate",83,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2580645161.29032
"272",2300000000,2014,"John Arrillaga","M","real estate","Real Estate",83,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2473118279.56989
"273",2300000000,2014,"Edward Bass","M","oil, investments","Energy",75,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2473118279.56989
"274",2300000000,2014,"Lee Bass","M","oil, investments","Energy",64,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2473118279.56989
"275",2300000000,2014,"John Catsimatidis","M","oil, real estate, supermarkets","Energy",72,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2473118279.56989
"276",2300000000,2014,"Bill Gross","M","investments","Finance",76,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2473118279.56989
"277",2300000000,2014,"Daniel Loeb","M","hedge funds","Investments",59,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2473118279.56989
"278",2300000000,2014,"Tor Peterson","M","commodities","Metals & Mining",56,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2473118279.56989
"279",2300000000,2014,"Thomas Siebel","M","business software","Technology",68,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2473118279.56989
"280",2300000000,2014,"Herbert Simon","M","real estate","Real Estate",86,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2473118279.56989
"281",2300000000,2014,"Clemmie Spangler, Jr.","M","investments","Investments",88,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2473118279.56989
"282",2300000000,2014,"Ty Warner","M","real estate, plush toys","Real Estate",76,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2473118279.56989
"283",2300000000,2014,"Anita Zucker","F","chemicals","Manufacturing",69,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2473118279.56989
"284",2200000000,2014,"Arthur Blank","M","Home Depot","Sports",78,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2365591397.84946
"285",2200000000,2014,"Karen Johnson Boyd","F","cleaning products","Manufacturing",96,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2365591397.84946
"286",2200000000,2014,"James Coulter","M","private equity","Investments",61,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2365591397.84946
"287",2200000000,2014,"James Dinan","M","hedge funds","Investments",61,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2365591397.84946
"288",2200000000,2014,"Johnelle Hunt","F","trucking","Logistics",89,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2365591397.84946
"289",2200000000,2014,"Michael Jaharis","M","pharmaceuticals","Health care",92,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2365591397.84946
"290",2200000000,2014,"H. Fisk Johnson","M","cleaning products","Manufacturing",62,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2365591397.84946
"291",2200000000,2014,"Imogene Powers Johnson","F","cleaning products","Manufacturing",91,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2365591397.84946
"292",2200000000,2014,"S. Curtis Johnson","M","cleaning products","Manufacturing",65,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2365591397.84946
"293",2200000000,2014,"Helen Johnson-Leipold","F","cleaning products","Manufacturing",64,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2365591397.84946
"294",2200000000,2014,"Winnie Johnson-Marquart","F","cleaning products","Manufacturing",61,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2365591397.84946
"295",2200000000,2014,"Herbert Louis","M","cleaning products","Manufacturing",92,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2365591397.84946
"296",2200000000,2014,"Josephine Louis","F","cleaning products","Manufacturing",90,NA,1,236.715,0.93,"2019",-7.40754624358382,1.0752688172043,2365591397.84946
